HKL Value		Reward		TotalReward	Chi Squared	Z Appr. 	Error	Two-Thetas	Sfs2
3 3 7			0.0		0.0		0.0		0.3	0.1558	47.1418707618	3.5073
6 2 10			0.0		0.0		14.21		0.33049	0.7103	71.9901825081	43.9921
6 0 8			3.51		3.51		7.18		0.33015	2.9234	64.163237895	5.3359
4 6 0			1.19		4.7		4.8		0.33015	0.7863	67.1083315067	59.4729
7 1 7			0.43		5.14		3.93		0.33148	0.3505	72.2660298289	5.0526
0 6 8			0.35		5.49		3.23		0.33108	0.7694	64.1950429677	5.6946
6 4 0			0.27		5.76		2.7		0.33109	1.8287	67.0910631577	58.6803
4 6 2			0.08		5.83		2.54		0.33097	0.2349	67.657370766	5.5969
6 4 2			0.08		5.92		2.37		0.33087	0.2211	67.6401768609	4.8049
2 0 14			0.12		6.04		2.13		0.33124	0.2634	58.6945218607	7.3942
0 2 14			0.09		6.14		1.94		0.33167	0.2479	58.6982494177	6.3292
1 7 7			0.07		6.21		1.79		0.33188	0.4353	72.3061031614	6.1143
0 6 2			-0.11		6.1		1.9		0.33187	0.2356	55.3895592761	6.1752
3 5 7			0.04		6.15		1.81		0.33221	0.2309	60.5203777188	5.6046
5 3 7			0.04		6.18		1.73		0.33252	0.2523	60.5057581853	5.4388
1 5 7			0.03		6.21		1.68		0.33286	0.6035	54.1236034243	4.2528
2 0 2			-1.27		4.95		2.95		0.33273	0.6502	19.2320929378	35.9547
5 1 7			0.06		5.01		2.82		0.33302	0.2609	54.1000446603	4.252
6 0 2			0.01		5.01		2.81		0.33301	0.2214	55.354768557	5.4487
4 2 8			0.06		5.07		2.7		0.33328	0.7605	51.4203212226	2.5419
2 4 8			0.05		5.12		2.59		0.33352	0.1687	51.4325245866	2.4593
3 3 13			0.03		5.15		2.53		0.33318	0.5636	65.4922780779	9.1158
1 3 13			0.01		5.16		2.51		0.33278	0.3907	59.4200243294	11.5335
1 1 13			0.02		5.18		2.48		0.33244	0.3722	52.9310122384	10.9703
5 1 13			0.02		5.2		2.44		0.33214	0.4567	71.2764535317	11.3258
1 3 5			-5.44		-0.24		7.88		0.33266	3.1323	34.189462707	190.138
3 1 13			0.11		-0.13		7.65		0.33232	0.3869	59.4126405656	11.7895
1 5 13			0.1		-0.02		7.44		0.332	1.1973	71.2966048402	12.6128
0 6 6			0.1		0.08		7.24		0.33199	1.0147	60.183190367	40.9583
4 2 6			0.12		0.2		6.99		0.33198	1.6049	46.7233273538	62.1975
6 0 6			0.08		0.28		6.83		0.33197	1.0815	60.1501886982	39.9969
2 4 10			-0.0		0.28		6.83		0.33187	0.607	57.0555982332	12.0937
3 1 7			0.08		0.36		6.67		0.33211	0.257	39.2655360855	5.205
1 3 7			0.08		0.45		6.5		0.33232	0.1893	39.2755843192	5.3372
1 1 11			-8.39		-7.94		14.89		0.33502	2.144	44.8525636461	378.5934
2 4 6			0.21		-7.73		14.47		0.33502	0.785	46.7364348384	64.2552
0 6 16			2.23		-5.5		10.0		0.36234	0.4825	89.3859051251	7.6515
9 1 1			0.07		-5.43		9.87		0.36231	0.8793	87.9915459652	19.6393
1 1 15			0.0		-5.43		9.87		0.36247	0.656	61.3839959686	20.6242
2 2 8			-2.35		-7.78		12.22		0.36302	1.8488	40.1384116224	216.1995
7 3 1			0.07		-7.71		12.08		0.36299	0.5095	71.5359286583	22.1332
5 5 1			0.07		-7.64		11.93		0.36297	0.5073	65.769247456	23.9531
3 7 1			0.06		-7.57		11.81		0.36295	1.2822	71.5694631273	22.2453
0 6 10			0.08		-7.49		11.64		0.36292	0.8527	69.1637693973	8.5049
6 0 10			0.08		-7.41		11.49		0.36289	1.0728	69.1331306246	8.9056
6 0 0			0.08		-7.34		11.34		0.36289	0.7256	54.7363985401	55.434
2 0 16			0.12		-7.22		11.09		0.36298	0.5935	67.2372591268	11.8907
5 3 9			0.01		-7.21		11.07		0.36279	0.4833	65.0662013285	20.8409
0 2 16			0.11		-7.1		10.86		0.36296	1.8687	67.2407114996	13.8307
4 2 10			0.04		-7.05		10.77		0.36293	1.1102	57.0442200735	11.3144
4 2 14			0.09		-6.97		10.59		0.36281	1.2576	70.6282605877	19.9713
2 4 14			0.09		-6.88		10.42		0.3627	0.5221	70.6383718296	19.4111
0 6 0			0.04		-6.84		10.34		0.3627	1.4277	54.7714555341	59.4019
5 5 7			0.09		-6.75		10.17		0.36271	0.6639	72.2860687267	4.3062
3 5 9			0.01		-6.74		10.15		0.36253	0.4755	65.0802252419	19.5165
4 2 2			0.03		-6.72		10.09		0.36254	0.457	40.8620305525	12.2524
2 4 2			0.02		-6.69		10.05		0.36255	0.3828	40.8766170199	13.2501
0 4 20			0.08		-6.61		9.88		0.36274	1.027	94.1654323607	18.6345
0 0 20			0.01		-6.6		9.86		0.36358	0.4542	83.3712939521	4.3689
7 1 1			-0.01		-6.61		9.88		0.36358	0.5207	65.7483230412	25.2044
1 7 1			-0.02		-6.64		9.9		0.36357	0.5219	65.7901743415	26.2984
1 5 1			-0.04		-6.68		9.94		0.36356	0.4978	46.196563203	27.3004
